Pseudomonas,Microcystis,Candidatus_Planktophila,Paenibacillus,Candidatus_Nanopelagicus,Limnohabitans,Streptomyces,Polynucleobacter,Synechococcus,Candidatus_Fonsibacter,Flavobacterium,Acidovorax,Candidatus_Methylopumilus,Halorubrum,Marinobacter,Hydrogenophaga,Acinetobacter,Salmonella,Variovorax,Bacillus,Cyanobium,Burkholderia,Rhodoferax,Mycolicibacterium,Dolichospermum,Comamonas,Anabaena,Cupriavidus,Starkeya,Bradyrhizobium,Escherichia,Sphingomonas,Mycobacterium,Diaphorobacter,Aeromonas,Psychroflexus,Shewanella
0.049990213,0.001560681,0.019026154,0.045941568,0.0493313,0.000629487,0.037985634,0.003022655,0.044482946,0.090556744,0.00458911,0.005333879,0.000958199,0.000485524,0.001171069,0.003742096,0.00558139,0.033640124,0.006570132,0.008177186,0.024137477,0.010025047,0.002164281,0.010126361,0.00021194,0.00332399,0.001312052,0.006427473,0.005123056,0.006178658,0.006335657,0.005238338,0.009037795,0.002631368,0.0023792,0.000110812,0.001578001
0.06964218,0.00209525,0.103861267,0.040576795,0.033995409,0.01150014,0.027921851,0.016213205,0.002359892,0.013244483,0.007134079,0.014387583,0.020189996,0.000385368,0.001206605,0.008744909,0.004188332,0.010522848,0.011519647,0.008439519,0.000617933,0.01141626,0.008853281,0.00724982,0.000275263,0.006451557,0.000353074,0.009218275,0.013378864,0.01500595,0.00395295,0.013076508,0.00672617,0.006287049,0.002301372,9.82E-05,0.002294219
0.047335816,0.007178559,0.041665594,0.037219786,0.049560451,0.029058319,0.02190205,0.025240517,0.008589298,0.112014262,0.008387826,0.012824328,0.029406297,0.00026899,0.000820172,0.009055865,0.004751154,0.008919098,0.008948529,0.010488677,0.005072514,0.007284597,0.00535622,0.003632128,0.000413548,0.005224213,0.000277647,0.005682124,0.007181589,0.00515518,0.004599021,0.014449523,0.003507046,0.004383699,0.001715869,0.000129843,0.002127037
0.069165922,0.010666215,0.102205443,0.041701441,0.036352205,0.009689648,0.030666215,0.010577455,0.002318242,0.012824606,0.006689062,0.013608654,0.026130408,0.000491879,0.001199289,0.008041627,0.003942635,0.010390072,0.011234526,0.007800824,0.000611048,0.011834273,0.008277704,0.007217719,0.000182657,0.005746191,0.000292991,0.008672399,0.013241286,0.015419402,0.004340822,0.010226934,0.00676118,0.005575246,0.002439671,0.000107457,0.002160857
0.042230897,0.055231385,0.044043284,0.036033345,0.096018113,0.016261201,0.023439877,0.033337827,0.008078436,0.048867738,0.013310306,0.00824453,0.056101053,0.000304275,0.000736041,0.005452405,0.004390114,0.015680762,0.005987905,0.009416494,0.004744475,0.008101598,0.003032061,0.003778793,0.000114623,0.003637642,0.000283489,0.005510211,0.006375327,0.005251271,0.003154801,0.006174786,0.003535689,0.002927931,0.001646095,0.000139369,0.001942253
0.039906738,0.000244308,0.128642767,0.032034886,0.072196112,0.037321588,0.02177041,0.048932414,0.003655326,0.024748577,0.011385992,0.012237529,0.066733261,0.000286354,0.000830736,0.007743944,0.004119157,0.011194352,0.007410233,0.012366322,0.001400788,0.005252622,0.006448492,0.00379297,0.000407623,0.005719109,0.000576248,0.00436612,0.003688962,0.004489602,0.003681438,0.005303077,0.003569021,0.004845885,0.00207529,0.000162872,0.001787609
0.068719597,0.000312311,0.12957731,0.038934798,0.035863711,0.015182035,0.026167025,0.01609229,0.002107668,0.010460217,0.006300902,0.014895829,0.019849355,0.000376526,0.001262391,0.009325495,0.00406042,0.013317317,0.012256337,0.007487073,0.00046132,0.009186965,0.008924578,0.007074152,0.003581188,0.007057765,0.00204917,0.009741845,0.012875052,0.013307599,0.003169792,0.011543682,0.00668867,0.006285277,0.002230763,8.78E-05,0.00219818
0.053206881,0.001250937,0.069273346,0.028713789,0.087944684,0.015341363,0.024443182,0.064484194,0.003446993,0.053831976,0.005391628,0.012082608,0.024142785,0.000306379,0.001006058,0.007854434,0.003902729,0.018847986,0.009571388,0.009006485,0.001159902,0.007651427,0.00464802,0.004258457,0.006473206,0.004879065,0.003117435,0.007391594,0.008427375,0.006542371,0.00314211,0.012618911,0.004516608,0.00383693,0.002060158,8.36E-05,0.001935849
0.072929313,0.000412547,0.082812025,0.039766614,0.022287619,0.020488765,0.02765429,0.020897946,0.002153993,0.009141157,0.011417092,0.019765027,0.014977188,0.000367214,0.001338797,0.013013038,0.004257506,0.008965963,0.01448625,0.00761311,0.000492918,0.009518467,0.01116806,0.006815731,0.000126694,0.008027835,0.000267443,0.009775813,0.008628047,0.010666431,0.00394671,0.018754841,0.006160289,0.006908772,0.002344429,9.54E-05,0.002348191
0.04605704,0.000257781,0.126798612,0.031110024,0.014317092,0.055867876,0.023767257,0.035564094,0.007549473,0.001664563,0.069456964,0.02028324,0.006757996,0.000324585,0.00100762,0.012223203,0.004020118,0.010185385,0.011474843,0.007869062,0.005010344,0.006510948,0.012514848,0.004103023,0.000234464,0.008992526,0.000386763,0.005755187,0.00492892,0.005024778,0.002685322,0.00673727,0.003997727,0.007302611,0.001841105,0.00025667,0.001863126
0.073965268,0.000885575,0.108252384,0.037674769,0.04259783,0.014899252,0.021589777,0.00968533,0.001808364,0.01038554,0.007558019,0.027604139,0.020715787,0.000315086,0.001231906,0.014278911,0.004928151,0.013227631,0.020219022,0.00638755,0.000319299,0.00930793,0.022664403,0.005693133,0.000147098,0.010584071,0.000307187,0.009914755,0.00771723,0.009227535,0.003146644,0.008733578,0.005354701,0.009633021,0.002363055,9.23E-05,0.002692534
0.063038152,0.000372097,0.113919947,0.034611423,0.07219838,0.026920587,0.02107426,0.019175784,0.001744205,0.027387307,0.005755966,0.018198496,0.042137336,0.000295583,0.001100669,0.011006512,0.003939685,0.014208216,0.013061568,0.007056708,0.000271972,0.007980383,0.010211723,0.005201016,0.000153206,0.008184184,0.000245698,0.009111941,0.011833079,0.009865544,0.003005004,0.007833212,0.004942004,0.006696861,0.001916407,7.69E-05,0.001936645
0.065101266,0.003503956,0.147529516,0.041663124,0.059019988,0.013232721,0.020411376,0.011440458,0.001857358,0.021060019,0.006696129,0.014385233,0.038480911,0.000293819,0.001170297,0.008529477,0.004468118,0.011961934,0.010776519,0.007132945,0.000298799,0.007853265,0.009045439,0.005588259,0.000161494,0.006274964,0.000303246,0.008415293,0.01028101,0.010401241,0.002812805,0.009953576,0.005363449,0.005266339,0.001981146,0.000105825,0.002283681
0.02542734,0.454730926,0.046901412,0.017087189,0.029673482,0.019550384,0.010853982,0.025525904,0.001614463,0.008681742,0.028772197,0.008375224,0.02349621,0.000164424,0.000433726,0.00595804,0.00190226,0.007868872,0.005684678,0.004119159,0.000532177,0.003597131,0.003367524,0.001859294,0.000950679,0.003579313,0.000969625,0.003725467,0.004595288,0.00344218,0.00148545,0.003081418,0.001743814,0.002987817,0.000883353,0.000120329,0.000911208
0.039135529,0.004874319,0.274057045,0.025594898,0.099851394,0.025529774,0.015322246,0.007585649,0.001323632,0.024125455,0.012819887,0.015199402,0.035591188,0.000211539,0.000736157,0.008866066,0.003287774,0.017843946,0.009535588,0.007985911,0.000172405,0.005005927,0.00962247,0.003123982,6.88E-05,0.006489875,0.000188874,0.005548374,0.005299664,0.004778371,0.003848354,0.003857268,0.003156922,0.005358442,0.0012987,9.49E-05,0.001567809
0.040331442,0.008699227,0.075017749,0.028261199,0.137836281,0.032664538,0.017949527,0.02817195,0.004296764,0.107731462,0.017665328,0.012476417,0.034962806,0.000228199,0.000782598,0.008392628,0.00382059,0.009867174,0.007855554,0.009956248,0.00184537,0.005003237,0.005572335,0.002743818,0.000769298,0.005406261,0.000803948,0.004987312,0.004549463,0.003971789,0.002643893,0.004421538,0.002722818,0.004546313,0.001528971,0.000123375,0.001531596
0.070846793,0.000290763,0.088484177,0.04259558,0.024341849,0.01500183,0.029062909,0.01732026,0.002591881,0.007900173,0.008309759,0.015883955,0.017283079,0.0003787,0.001393222,0.009954595,0.003802738,0.011421,0.012663923,0.007583639,0.000769597,0.009564485,0.009462581,0.010605172,0.000113708,0.007115034,0.000251417,0.009875118,0.010397232,0.01204797,0.002960548,0.023894098,0.007883254,0.006531935,0.002245248,8.91E-05,0.002267675
0.07116373,0.000301309,0.089335953,0.042485359,0.024590769,0.014635436,0.028130794,0.017135955,0.002555561,0.008660657,0.009103211,0.015408437,0.018484257,0.000361409,0.001350932,0.009598579,0.004066961,0.01007695,0.012755139,0.007516735,0.000764503,0.009756417,0.00912466,0.010717813,0.000114736,0.00694609,0.000288358,0.009466643,0.010343251,0.011636714,0.003455642,0.023348907,0.007895952,0.00607454,0.002227541,9.15E-05,0.002317387
0.038383682,0.000245994,0.12905944,0.032780505,0.07271184,0.03683951,0.020573586,0.048937873,0.003571728,0.026582724,0.011836187,0.011855031,0.069176981,0.000278561,0.000827081,0.007396414,0.004325072,0.009917392,0.007132805,0.012673509,0.001306165,0.005122863,0.0063514,0.003722683,0.000430746,0.005659708,0.000631064,0.004288613,0.003302589,0.004261371,0.002952748,0.005190455,0.003353999,0.004673069,0.002067088,0.000150956,0.001816588
0.039984666,0.000232971,0.128030401,0.033043522,0.070962643,0.037806535,0.021624132,0.048716188,0.003813329,0.024610363,0.011194419,0.012414268,0.065167958,0.000293164,0.000841896,0.007822835,0.004160687,0.010356322,0.007325896,0.012046713,0.00138043,0.00559191,0.006628182,0.00389252,0.000226172,0.00583268,0.000393951,0.004482047,0.00372714,0.004555238,0.003169609,0.005388335,0.003526765,0.004718618,0.001995754,0.000128584,0.001841573
0.04149123,0.000246754,0.129966251,0.03370564,0.071640914,0.037357339,0.0217409,0.048808988,0.003722199,0.024724143,0.011427278,0.012171457,0.066214502,0.000286792,0.000866033,0.007895693,0.00425531,0.00966475,0.007342129,0.012610566,0.001395226,0.00530804,0.006438669,0.003824905,0.000422572,0.005891198,0.000483063,0.004460285,0.003365777,0.004472906,0.002890547,0.005515191,0.003555956,0.004837162,0.001967504,0.000145789,0.00182128
0.040845935,0.000416578,0.009782166,0.035228435,0.027013439,0.000630611,0.030152227,0.00167187,0.205413806,0.013916812,0.005119941,0.004168372,0.017885605,0.000308171,0.001180057,0.002825798,0.006816643,0.01751554,0.005237613,0.012762142,0.076066031,0.006642266,0.001828458,0.006406366,0.000133979,0.002926978,0.002685889,0.005042667,0.004985221,0.005096777,0.004102031,0.00449248,0.005530218,0.002286916,0.002116986,0.000114151,0.001459319
0.052487164,0.00025934,0.00568451,0.034132484,0.015497964,0.000474822,0.032346023,0.001067554,0.210928332,0.008629261,0.002191838,0.004356503,0.009242493,0.000363267,0.001177201,0.003076646,0.00267826,0.013157069,0.005942261,0.008107402,0.087357623,0.007312537,0.001856539,0.005791456,8.31E-05,0.002438784,0.000301292,0.006265642,0.00685456,0.006497967,0.003291492,0.004867874,0.005159791,0.002676036,0.002356628,4.64E-05,0.001136362
0.038732112,0.000284063,0.005817773,0.030358569,0.018728743,0.000450643,0.030049891,0.001033937,0.28374371,0.012748116,0.002770248,0.004144129,0.012242391,0.000257852,0.001202246,0.00258544,0.00299497,0.011984405,0.004988202,0.008680225,0.139656761,0.005613274,0.001586097,0.005110875,0.000149682,0.00218243,0.000655141,0.004636416,0.005116596,0.004608875,0.00275029,0.004380294,0.004559912,0.002594089,0.002013323,5.79E-05,0.000970871
0.041470489,0.000349951,0.006791958,0.038319093,0.020294679,0.000518008,0.031091655,0.001209241,0.241339579,0.013318159,0.003187909,0.004278443,0.012455868,0.000303936,0.001161892,0.002644725,0.003202914,0.01211392,0.005142735,0.009690602,0.116939281,0.006249441,0.001607542,0.005601723,8.80E-05,0.002356795,0.002854963,0.004854804,0.005196586,0.004974178,0.003052863,0.004450835,0.0050387,0.002700411,0.002066864,6.82E-05,0.001197571
0.037564495,0.000141495,0.164316567,0.02567889,0.076742478,0.028090353,0.011688543,0.00499611,0.00159079,0.00779079,0.005092062,0.01305692,0.066015808,0.000177901,0.000774539,0.00724677,0.003739308,0.012753295,0.008493697,0.006171258,0.000255576,0.005020577,0.007733602,0.007446485,0.000109806,0.005704619,0.000293898,0.005243875,0.004520922,0.006157698,0.002088824,0.004423939,0.00298953,0.004736555,0.001389307,8.28E-05,0.001693817
0.025512691,0.000172984,0.222536928,0.021456529,0.23952285,0.028909502,0.011343041,0.007204765,0.001846124,0.017894772,0.00620203,0.006733329,0.054506316,0.000151451,0.000636669,0.004287573,0.003380446,0.021187075,0.00447032,0.006888513,0.00029271,0.003319291,0.003952371,0.003257706,0.000151595,0.003595349,0.000240456,0.00290298,0.003589319,0.003105968,0.001695247,0.008044996,0.003735028,0.002622186,0.001294584,6.89E-05,0.001661942
0.007474955,0.889212388,0.000135041,0.00452345,9.51E-05,0.000113216,0.002332832,5.69E-05,0.000767456,0.000249723,0.000737043,0.001767003,6.52E-05,2.30E-05,5.83E-05,0.001019907,0.000253512,0.000713652,0.001243207,0.000863293,0.000166819,0.001256545,0.000526322,0.000329646,0.003330308,0.000829394,0.002698651,0.001454635,0.000953472,0.000585633,0.000448015,0.000503234,0.00027175,0.000489947,0.000237648,5.91E-06,0.000109933
0.010656687,0.669093289,0.024098253,0.010151104,0.020067206,0.009117887,0.003851655,0.003477321,0.002124415,0.055382899,0.003634048,0.003172829,0.024208945,5.75E-05,0.000216114,0.001983062,0.001345439,0.004383417,0.001795852,0.003186534,0.001177117,0.001312759,0.001438825,0.000669425,0.00098771,0.001420464,0.001137847,0.001202945,0.001158229,0.000945541,0.000902933,0.001061153,0.000710803,0.001347021,0.000406048,3.86E-05,0.000549948
0.012323455,0.465210433,0.00031075,0.01120642,0.000314079,9.99E-05,0.008803102,0.000283004,0.001464409,0.000236392,0.003529786,0.002100892,0.00024749,7.32E-05,0.000225849,0.000841799,0.004994196,0.001785702,0.001385057,0.008971795,0.000150381,0.002387226,0.000422287,0.001393381,0.002731825,0.000673662,0.002625282,0.001892245,0.001806234,0.002692426,0.003406596,0.001289612,0.001112041,0.000592645,0.000887857,0.000112092,0.001338444
0.014966776,0.18937946,0.107145242,0.021813899,0.128299688,0.008062917,0.007528777,0.011847286,0.01961386,0.092424322,0.005865509,0.003925633,0.056195383,9.88E-05,0.0003886,0.002573345,0.003305485,0.016556533,0.002595875,0.007782526,0.006383862,0.002401164,0.001711123,0.001512465,0.000520162,0.001893665,0.000739541,0.00196701,0.001993158,0.001763748,0.002632712,0.001730528,0.001601105,0.001448986,0.001051013,0.000100645,0.001215629
0.013542032,0.330916349,0.091297793,0.019283028,0.100855784,0.003200335,0.007732636,0.010356744,0.004483205,0.076820817,0.004163096,0.002727923,0.049647682,0.000108375,0.000350357,0.001815626,0.002717131,0.016650408,0.002114,0.006813348,0.002012617,0.002173431,0.001157775,0.00152774,0.000314182,0.00135203,0.000483052,0.001851954,0.002100928,0.00180377,0.001430005,0.001663931,0.001572884,0.00108056,0.000816538,6.87E-05,0.001115063
0.003649277,0.898513829,0.000175056,0.004842007,0.000236274,4.84E-05,0.001445075,7.38E-05,0.000743579,0.000143289,0.000802255,0.000660685,0.000103374,1.59E-05,7.89E-05,0.000306386,0.000459841,0.000417011,0.000464326,0.001686806,0.000209963,0.000701496,0.000140299,0.000224389,0.001101017,0.000242478,0.000417385,0.000544603,0.001047947,0.000543632,0.000843365,0.000366557,0.000187464,0.000179616,0.000225959,1.05E-05,0.000180812
0.018083846,0.252822015,0.086380575,0.022556334,0.109544657,0.01064397,0.00934437,0.009998356,0.008460908,0.062390495,0.006784558,0.00448733,0.045539081,0.000141567,0.00047855,0.003118849,0.003053964,0.016509484,0.003053584,0.008413339,0.003683975,0.002888613,0.001856544,0.001804027,0.000383791,0.002297989,0.000556183,0.002370295,0.002746285,0.00225727,0.002008576,0.002815165,0.001827051,0.001768255,0.001048052,9.67E-05,0.001350214
0.025095101,0.00289904,0.235407036,0.022282253,0.150490645,0.018725833,0.010004978,0.007658609,0.008318852,0.059888964,0.006438289,0.007294146,0.08477431,0.000162451,0.000586171,0.005076392,0.003769374,0.015973926,0.004834314,0.008030816,0.001881236,0.003647999,0.003763146,0.002046886,0.000185346,0.003651871,0.00035874,0.003168726,0.00236253,0.002400744,0.002177689,0.002003453,0.001998066,0.003006948,0.001451119,0.000106056,0.001476034
0.003316002,0.922743104,3.47E-05,0.00352463,4.91E-05,2.17E-05,0.001332291,3.25E-05,0.000435059,2.89E-05,0.000365916,0.000671454,2.20E-05,1.57E-05,5.60E-05,0.000308478,0.000242982,0.000755624,0.000448453,0.00091068,2.77E-05,0.000463098,0.000137634,0.000193384,0.002449639,0.000214018,0.001762723,0.000512914,0.000931858,0.004242851,0.000631656,0.000353067,0.000177432,0.000145092,0.000111011,6.04E-06,9.76E-05
0.021157805,0.006459163,0.00863674,0.016698527,0.007052224,0.001260821,0.010280108,0.000799048,0.00210401,0.003806232,0.008127431,0.006247517,0.003260706,8.83E-05,0.000467432,0.003141867,0.009983578,0.007294429,0.003841318,0.018039706,0.000255786,0.00449776,0.001935372,0.001678454,0.000564766,0.001852751,0.001144246,0.00263935,0.000928073,0.058244516,0.00964517,0.001368342,0.001574329,0.001822192,0.001599229,0.000183351,0.002512588
0.053853433,0.323043981,0.001637098,0.021569167,0.002439727,0.002290478,0.022434812,0.000618223,0.009784116,0.00036251,0.001612555,0.026941144,0.000576102,0.000211271,0.000622867,0.012909726,0.001996291,0.005179943,0.014442682,0.007560966,0.007979859,0.008633902,0.006779563,0.003688778,0.004195562,0.006806096,0.00362941,0.010574142,0.007692637,0.005586564,0.005433335,0.003705692,0.003041036,0.004636676,0.002401254,1.69E-05,0.000835796
0.020665606,0.713858508,0.000399994,0.006847468,0.000199301,0.000327142,0.012345768,0.000138049,0.002932674,0.000100695,0.000630386,0.004037995,0.000105799,7.91E-05,0.000175868,0.002403215,0.000858225,0.002331986,0.003282321,0.002502285,0.001810648,0.003667002,0.000982817,0.002004844,0.000874698,0.001622715,0.000611824,0.003867464,0.001894637,0.002021318,0.002903904,0.001842898,0.001469817,0.001268428,0.000763562,1.16E-05,0.000363336
0.021837349,0.774463926,0.000594046,0.006188415,0.000275725,0.000563146,0.007573356,0.000173954,0.000505099,8.62E-05,0.00028886,0.006261475,7.39E-05,7.34E-05,0.000140114,0.002815481,0.000240321,0.001065868,0.00403341,0.000821044,0.000127166,0.003931515,0.001452183,0.001150374,0.001603744,0.003747552,0.001334462,0.004517742,0.003690881,0.002042163,0.001036845,0.002899174,0.000895792,0.001382751,0.00054044,4.94E-06,0.000189467
0.023237092,0.411884099,0.002156873,0.012929404,0.001756262,0.000539641,0.00884808,0.000347365,0.002215189,0.008007137,0.002846954,0.001730485,0.002011926,0.000136495,0.000319897,0.000914051,0.005286536,0.004303604,0.001700904,0.010121328,0.000301726,0.004136683,0.000458082,0.002761592,0.000514708,0.000706984,0.001464256,0.001377204,0.001585116,0.001949806,0.002289987,0.00166752,0.001483273,0.000620777,0.000919545,0.000117479,0.000992229
0.014249687,0.626686535,0.001039413,0.00599834,0.000829216,0.000372809,0.003759522,0.00029052,0.000599594,0.002762672,0.002325254,0.002482847,0.000727283,3.84E-05,0.000170689,0.000973276,0.031762544,0.004073615,0.001468754,0.005144896,7.27E-05,0.001374897,0.00078709,0.000717024,0.001844837,0.002104363,0.00190006,0.000968692,0.000822232,0.000928749,0.002339879,0.000747364,0.001033956,0.000677735,0.061315955,4.19E-05,0.002236854
0.045013975,0.223180945,0.025935011,0.021974127,0.027568948,0.00805987,0.02459683,0.001982522,0.026203729,0.00269009,0.001829028,0.01012933,0.0024742,0.000243759,0.000665555,0.006664701,0.002829024,0.005633506,0.007668856,0.006668444,0.009306954,0.006533253,0.003606892,0.004090667,0.000594424,0.003470453,0.000403077,0.006410958,0.009382244,0.006714201,0.007019524,0.005124357,0.003647657,0.003690086,0.003469621,5.12E-05,0.001227949
0.020069159,0.135486148,0.061366663,0.021195579,0.085672309,0.007494492,0.009546418,0.005027787,0.001885739,0.210250563,0.006367287,0.00383446,0.090214681,0.000141465,0.000384368,0.002531061,0.00308142,0.007817056,0.002641722,0.007581216,0.000856441,0.002544207,0.002000716,0.001605556,0.000179529,0.00183551,0.000325506,0.002343096,0.001835314,0.001995811,0.001933221,0.002065071,0.001652253,0.001678153,0.000894701,9.06E-05,0.001208631
0.009050918,0.852875313,0.000334044,0.004608374,0.000221002,0.000165933,0.003306318,9.02E-05,0.000914187,0.000869593,0.00080716,0.001643151,0.000156599,3.42E-05,8.50E-05,0.000771485,0.000635731,0.001019347,0.001462388,0.00182184,0.000214054,0.001248023,0.000442523,0.000504333,0.003007432,0.000627953,0.002521041,0.001331508,0.000853207,0.000697126,0.000907861,0.00056718,0.000447604,0.000424685,0.000245373,1.64E-05,0.000235314
0.010887713,0.57527816,0.029756323,0.01161417,0.025455692,0.005845438,0.005166414,0.00253693,0.002646652,0.090989749,0.003746957,0.002215137,0.025341017,6.88E-05,0.00020954,0.001441908,0.001872653,0.005783919,0.001559224,0.005487988,0.001558783,0.001516633,0.001020407,0.000915417,0.003170612,0.001011823,0.003184699,0.001182184,0.001183394,0.00106971,0.001105917,0.001065088,0.000976166,0.000871065,0.000429095,4.40E-05,0.000656243
0.014269852,0.348948035,0.003494367,0.013721996,0.006593283,0.001509438,0.005203357,0.000924668,0.003442834,0.003770305,0.0063104,0.002823709,0.001576686,7.57E-05,0.000215268,0.001179774,0.004758201,0.001835813,0.001668788,0.011244033,0.001700219,0.003322225,0.00144292,0.000760567,0.030978562,0.000862536,0.025471489,0.001351184,0.001536483,0.001413316,0.003530184,0.002255385,0.00079346,0.00102152,0.000636303,0.000135228,0.001388098
0.020523391,0.0263106,0.080042246,0.023585824,0.188749783,0.025564498,0.007150617,0.01331792,0.002428634,0.099214461,0.017320857,0.008778293,0.054541313,0.000101371,0.000474793,0.005425092,0.003924917,0.011267341,0.004593,0.008845193,0.001196804,0.002694199,0.005140253,0.001298916,0.000395846,0.0042559,0.000564674,0.002370443,0.001819668,0.001771485,0.002066516,0.002363401,0.001289094,0.003561317,0.000845806,0.000181059,0.001488314
0.060931048,0.361734293,0.000264373,0.020766518,0.000200899,0.00046178,0.028337195,0.000240181,0.002504063,1.27E-05,0.000582868,0.017133007,0.000104378,0.000331963,0.000551318,0.009834061,0.000610802,0.002072586,0.012574938,0.002950006,0.001124709,0.010461199,0.003680524,0.00406212,0.002527134,0.006269636,0.002211382,0.013507602,0.012189227,0.006859987,0.002285706,0.005128093,0.003518783,0.00399877,0.001898374,9.48E-06,0.000438086
0.053130668,0.318850924,0.003129337,0.020421146,0.00304535,0.001115263,0.020138233,0.000577661,0.007029798,0.000287465,0.001039243,0.012165242,0.000366216,0.000161144,0.000618402,0.007173416,0.002936783,0.004845248,0.009117843,0.002792937,0.005335736,0.008371527,0.003089506,0.003182141,0.000591317,0.004156289,0.00061954,0.009821824,0.017809155,0.00800258,0.004643818,0.00588654,0.002574892,0.003427271,0.002113992,1.32E-05,0.00063661
0.03130204,0.0001015,1.22E-05,0.003624302,4.15E-05,0.000993771,0.003473305,0.000423228,0.000297137,3.50E-05,0.029346215,0.015027964,0.000211066,1.92E-05,0.000279045,0.007758059,0.005625942,0.001814226,0.006470048,0.004341534,3.29E-05,0.00262912,0.046171176,0.000480243,2.31E-05,0.004486813,0.000100873,0.004030535,0.000964716,0.002096874,0.001148527,0.001252533,0.000499196,0.004864852,0.001227393,0.000130477,0.000943883
0.073604789,1.90E-06,3.33E-06,0.00057349,1.52E-06,0.00506963,0.011885503,0.000250414,0.000614956,3.14E-06,0.003146585,0.107709737,2.65E-05,8.45E-05,0.000974552,0.098436703,0.000348564,0.00055171,0.076576093,0.00058243,0.000162822,0.008869974,0.072285002,0.00236643,1.01E-05,0.021409141,2.81E-05,0.01650433,0.004601898,0.004377448,0.000562077,0.002270277,0.001899364,0.033338678,0.00102239,2.92E-05,0.000489796
0.060708095,0.000192082,0.000163498,0.096283601,0.000230574,0.000183697,0.006922181,0.000764897,0.002541271,3.16E-05,0.002825582,0.001490157,0.000434089,1.14E-05,0.001302268,0.000732883,0.006327261,0.004068396,0.002285924,0.010708934,0.000222952,0.003584381,0.000654373,0.000883423,6.17E-05,0.000376541,4.95E-05,0.002242096,0.002125094,0.003090076,0.004960585,0.001444424,0.000782809,0.000255347,0.002515736,0.000141393,0.004414448
0.05570724,6.85E-05,0.000182409,0.085417768,0.000182409,0.000199836,0.007111031,0.000475773,0.002459031,1.92E-05,0.001387816,0.001335533,0.000231206,1.28E-05,0.001227482,0.000742996,0.004970925,0.002864512,0.00259787,0.01035895,0.000214359,0.003273479,0.000503657,0.000812125,5.69E-05,0.000324734,2.27E-05,0.002069815,0.002101184,0.003997885,0.00678165,0.001263499,0.000826648,0.000275937,0.00235098,5.63E-05,0.003337961
0.031776364,0.000111646,0.000229606,0.063301524,0.000158498,0.000170792,0.004532977,0.000649277,0.001553746,1.93E-05,0.00181658,0.000646951,0.000180429,8.64E-06,0.000534972,0.000498089,0.005578998,0.001817577,0.002193055,0.012672865,9.77E-05,0.002065459,0.00023592,0.000635654,3.79E-05,0.000138893,4.22E-05,0.00101246,0.001239408,0.003326797,0.008767899,0.001109154,0.00056521,0.000145871,0.001298886,3.79E-05,0.002095364
0.10913656,0.000363754,0.0044032,0.00908405,0.00258125,0.005606264,0.04063422,0.003461625,0.001800755,0.001611857,0.004827094,0.008857796,0.001045429,0.000542055,0.000787118,0.003785639,0.045035035,0.002345724,0.004411148,0.06677974,0.000387598,0.009731813,0.001975346,0.095167396,0.000147038,0.001824864,0.000313152,0.004686149,0.012291603,0.013419956,0.004244769,0.00676376,0.079160096,0.001707763,0.002362944,3.42E-05,0.001752802
0.112576692,0.000218359,0.055538562,0.01786095,0.016833653,0.069223591,0.01528717,0.027039313,0.001013699,0.009109397,0.016432875,0.018958573,0.005156886,0.000157844,0.000646238,0.011892018,0.00199136,0.005040907,0.010142426,0.007520564,0.000433707,0.004607394,0.010330479,0.020281646,5.79E-05,0.008089482,0.000131812,0.005157177,0.006499483,0.005826144,0.00307655,0.002925311,0.016959248,0.006337268,0.117688798,4.15E-05,0.07370607
0.109206283,0.000234172,0.05598356,0.018577435,0.018031389,0.069041456,0.014609792,0.028433196,0.000992445,0.010668602,0.01755474,0.018069231,0.00578503,0.000143896,0.000631933,0.011443957,0.002091655,0.005497593,0.009737963,0.004353067,0.000438094,0.004239895,0.009982456,0.019146851,6.11E-05,0.007788188,0.000114832,0.004930312,0.006229055,0.005573159,0.003318035,0.00283154,0.016130488,0.006062501,0.118539723,4.08E-05,0.078456394
0.109966924,0.000234801,0.057360229,0.018503506,0.018063788,0.070377574,0.013150043,0.028298504,0.001025061,0.010392791,0.016868319,0.018296336,0.005642458,0.00013424,0.000626848,0.011592885,0.002104315,0.004818639,0.009977146,0.004529644,0.000427385,0.004378209,0.010089922,0.026352383,6.55E-05,0.008005648,0.000120247,0.005015492,0.006142418,0.005645067,0.003277609,0.002854493,0.015670952,0.006186177,0.11618417,3.55E-05,0.07672574
0.110737987,0.00028823,0.004130191,0.016626604,0.001465837,0.006230251,0.0239943,0.008482105,0.001212337,0.003652131,0.033685316,0.09011066,0.001928304,0.000397497,0.000646863,0.028995558,0.003035626,0.002540911,0.011522339,0.003461238,0.000356035,0.008416427,0.005997541,0.048914124,7.86E-05,0.006874752,0.000135255,0.007826619,0.010795858,0.017253149,0.001852112,0.006100194,0.028979966,0.007757042,0.029284024,7.58E-05,0.037029136
0.110649065,0.00026004,0.003873095,0.01541548,0.001328236,0.006077608,0.025877092,0.007857672,0.0012085,0.003132143,0.030155116,0.09188568,0.001762772,0.000399034,0.00064807,0.02970093,0.002865029,0.002180016,0.011633563,0.005346351,0.000355541,0.008547795,0.006067783,0.045848453,7.13E-05,0.006814105,0.000146068,0.009619921,0.011023483,0.017692044,0.002490361,0.006186078,0.030217736,0.007701386,0.02915871,5.83E-05,0.034639076
