Pseudomonas,Microcystis,Candidatus_Planktophila,Paenibacillus,Candidatus_Nanopelagicus,Limnohabitans,Streptomyces,Polynucleobacter,Synechococcus,Candidatus_Fonsibacter,Flavobacterium,Acidovorax,Candidatus_Methylopumilus,Halorubrum,Marinobacter,Hydrogenophaga,Acinetobacter,Salmonella,Variovorax,Bacillus,Cyanobium,Burkholderia,Rhodoferax,Mycolicibacterium,Dolichospermum,Comamonas,Anabaena,Cupriavidus,Starkeya,Bradyrhizobium,Escherichia,Sphingomonas,Mycobacterium,Diaphorobacter,Aeromonas,Psychroflexus,Shewanella
0.0845143,9.66472E-05,0.014968883,0.012211363,0.002090211,0.040407881,0.019826451,0.005244525,0.002466471,0.000132552,0.005097341,0.05022618,0.002815065,0.000294737,0.00129281,0.027690657,0.038981412,0.004404211,0.029706845,0.002072505,0.000921591,0.010903183,0.034203523,0.00752299,3.94704E-05,0.01853696,0.000145094,0.013906009,0.007479707,0.010025612,0.002359495,0.009595126,0.003471307,0.018886907,0.002810639,3.54127E-05,0.001553733
0.035724801,0.000132552,0.001673753,0.001756205,0.000415095,0.003574464,0.009590447,0.000559232,0.001059059,9.28664E-05,0.000726108,0.010326354,0.000231026,0.000215497,0.000390507,0.044381716,0.071624182,0.002146219,0.005690118,0.000681247,0.000540745,0.002943071,0.004442553,0.003090536,7.94942E-06,0.003769626,8.94772E-05,0.003747934,0.003701963,0.027586139,0.069509082,0.018167313,0.002295348,0.002462101,0.001035889,5.85422E-06,0.000399443
0.014817117,5.29821E-06,0.000113073,0.00149913,6.45058E-05,0.00016685,0.00584755,8.38001E-05,0.000288135,4.14144E-05,0.000205085,0.001245433,2.31797E-05,7.54112E-05,8.80387E-05,0.00226534,0.006142926,0.00194387,0.001067193,0.000795218,0.000170073,0.001298592,0.000292903,0.003067931,6.1371E-06,0.000470702,6.18125E-06,0.000964054,0.003363129,0.026267307,0.085001097,0.010321274,0.001947756,0.000458384,0.000265705,1.76607E-07,0.000113029
0.063265301,0.000309036,0.00509716,0.013082711,0.002439965,0.000233523,0.016580641,0.002529185,0.002532288,0.000124649,0.003636802,0.002387467,0.00037524,0.000134993,0.003790415,0.001788273,0.008766805,0.007715564,0.00221601,0.012545583,0.00013008,0.004129191,0.001341657,0.005578429,0.000472476,0.003878342,0.000384291,0.003103035,0.002383071,0.0045696,0.008370101,0.002900545,0.007086113,0.000283176,0.004148328,0.002557373,0.00496165
0.028335724,0.000113081,9.13767E-05,0.00089776,5.02986E-05,5.87421E-05,0.003013927,0.000116811,0.029836964,1.63691E-05,0.00017576,0.000270815,3.31525E-05,3.24791E-05,0.000115671,0.000182805,0.749707792,0.002435986,0.000395551,0.00130362,0.019680894,0.000642486,0.000114117,0.001660009,3.76592E-05,0.000141105,7.64062E-05,0.000486306,0.000813066,0.000694753,0.001726884,0.000634975,0.001505954,0.000104534,0.000347739,5.12828E-06,0.000280968
0.042111895,0.000237588,0.057296563,0.021493444,0.058299888,0.073429692,0.018464393,0.01923817,0.089531447,0.00907722,0.02937957,0.018282615,0.010501014,0.000207318,0.000785128,0.012366246,0.010562658,0.007030999,0.009691607,0.005482656,0.055646532,0.004776356,0.009471519,0.032429274,8.18236E-05,0.008237227,0.000261237,0.007418518,0.004127758,0.004071474,0.002298156,0.006196682,0.026756642,0.006688412,0.001833385,0.000127229,0.001433411
0.021957558,4.65442E-05,0.033121707,0.003908178,0.054754665,0.053966157,0.003752574,0.011762447,0.002059721,0.010362976,0.032734591,0.01349644,0.013936552,5.09808E-05,0.00044826,0.008753774,0.410743235,0.002976165,0.005714528,0.008933739,0.000986543,0.002188383,0.007705521,0.001375433,4.63828E-05,0.005458817,0.000134873,0.002375124,0.001675832,0.001757708,0.000996949,0.010798652,0.001291298,0.004609567,0.000626128,0.000116401,0.0008699
0.032864571,0.000140575,3.92151E-05,0.002641139,1.73072E-05,0.000153063,0.010500293,0.000298458,0.195453125,1.25605E-05,0.000143423,0.001601903,1.76723E-05,8.71203E-05,0.000396021,0.000748227,0.430055895,0.001187187,0.001149214,0.002299303,0.138805085,0.001988723,0.00054127,0.001688877,2.39526E-05,0.000557336,0.000206664,0.001572473,0.00306104,0.002307263,0.00155188,0.001984487,0.001768549,0.000310434,0.000944229,1.60658E-06,0.000552443
0.0343097,8.85802E-05,0.000109506,0.002734359,3.3527E-05,0.000809222,0.011447542,0.005662755,0.141348516,8.17548E-06,0.006331419,0.002261382,8.498E-05,0.000134408,0.000491279,0.000958631,0.276251305,0.001814131,0.00162257,0.003697716,0.103391353,0.002506946,0.000668889,0.002441167,4.53776E-05,0.00077592,0.00035132,0.002212479,0.005497971,0.003527981,0.001491837,0.012475552,0.002252756,0.00043165,0.000974382,1.59009E-05,0.000542882
0.028735826,4.68611E-05,0.010109701,0.002396093,0.00156955,0.015109311,0.008203185,0.026061065,0.044870297,1.13045E-05,0.002580448,0.006919928,0.001094104,8.10374E-05,0.000422867,0.004055093,0.3533027,0.002030537,0.00338701,0.006378889,0.032188561,0.002462999,0.002155609,0.001952917,2.03744E-05,0.001978352,0.001379477,0.002517813,0.002803777,0.003001212,0.001613979,0.027303179,0.001821995,0.001640926,0.000684645,1.43278E-05,0.000652046
0.028407488,0.000102082,1.23721E-05,0.001819731,5.66848E-06,4.63337E-05,0.005831983,0.000704469,0.012735113,2.90818E-06,0.000249956,0.000866243,1.85828E-05,5.62412E-05,0.00018011,0.000602092,0.54997166,0.000527761,0.001287288,0.00142974,0.011741847,0.001458821,0.000299986,0.001418945,7.09793E-06,0.00046521,2.40541E-05,0.001523738,0.003364073,0.003149262,0.001569874,0.003157494,0.001394102,0.000430854,0.000400836,2.95747E-06,0.000257053
0.04431948,0.000330308,0.012317585,0.024891672,0.004889743,0.015211757,0.023894405,0.064885431,0.04676241,0.002817002,0.005688774,0.008380049,0.000366821,0.000211961,0.000653105,0.006213304,0.01454674,0.003733861,0.005252421,0.003176313,0.036173275,0.004970022,0.003385037,0.075485313,4.75197E-05,0.003227976,0.000642099,0.004642951,0.010860399,0.012635333,0.00700612,0.014203225,0.064222874,0.00329207,0.003164919,3.65138E-05,0.001214149
0.026657442,1.34442E-05,0.008190348,0.004126686,0.000734318,0.002778559,0.00705672,0.104051593,0.000701955,0.000110352,0.003240771,0.00372038,0.000223258,8.08474E-05,0.000391097,0.001466447,0.121993818,0.001855171,0.001735086,0.002618081,0.000256595,0.002382413,0.000938718,0.002099843,7.78666E-06,0.001762887,0.000600668,0.002408085,0.002597763,0.002405712,0.001308706,0.022391752,0.001793547,0.000939144,0.000717772,1.16192E-05,0.000738577
0.110357833,4.94605E-05,0.004991003,0.006432023,0.000228743,0.008927209,0.008786215,0.002816454,0.00126435,1.43246E-05,0.002480771,0.054761205,0.00098993,0.000112615,0.001443183,0.028128861,0.076221732,0.001725711,0.028267512,0.001508499,0.000374512,0.009695873,0.033464916,0.002220406,2.26131E-05,0.025276731,0.000120993,0.011758438,0.002780147,0.005376416,0.003037179,0.009573438,0.001847065,0.0222182,0.012395658,3.3334E-05,0.007553307
0.06703957,1.85569E-05,0.002293346,0.004298237,0.000221111,0.003491537,0.011287072,0.001309532,0.003563894,7.10848E-05,0.001326443,0.026351966,0.00037443,0.000140898,0.000782981,0.03043418,0.019027311,0.002386056,0.013974078,0.001221911,0.002301128,0.006025374,0.01437163,0.003455246,1.70604E-05,0.011323213,0.000414312,0.007195355,0.006030836,0.047584328,0.064044804,0.032372252,0.002518423,0.010432184,0.007433227,1.52645E-05,0.003048491
0.022712293,7.99007E-06,9.10064E-05,0.000567496,3.07542E-05,0.000189852,0.009638533,0.000163922,0.000686342,2.71863E-05,0.000254426,0.003851966,2.14073E-05,0.000132515,0.000142766,0.001552937,0.035517908,0.002673155,0.002145207,0.000685739,0.000429403,0.002348577,0.000920617,0.002902907,2.36184E-06,0.001006949,0.000213018,0.001840831,0.00613999,0.054214062,0.136786178,0.055240459,0.001915656,0.001036498,0.000813077,3.51764E-07,0.000253572
0.05999936,0.000126046,0.000366271,0.011454963,0.000532667,0.001249219,0.034589373,0.000607995,0.015195624,0.000409119,0.000792504,0.006266707,6.38351E-05,0.000373766,0.000488694,0.003261836,0.015872576,0.004258088,0.00571018,0.001649219,0.013907554,0.006432353,0.001678575,0.05404221,8.35727E-05,0.00227845,0.000614366,0.005768268,0.011856212,0.027340655,0.041774256,0.036111047,0.044323162,0.001509681,0.001490568,1.24922E-05,0.000442099
0.055994782,0.000167854,0.015791531,0.019921477,0.034814842,0.060516534,0.0231749,0.007929631,0.016961945,0.02216704,0.003811317,0.025552096,0.002055476,0.000262677,0.000819245,0.014860089,0.024373584,0.007223024,0.012794306,0.004244204,0.003684691,0.005973984,0.012219921,0.04859183,0.000136197,0.009985401,0.000730165,0.005791259,0.008519623,0.008869319,0.007946122,0.023745162,0.039448791,0.008962817,0.002059157,6.13992E-05,0.001597705
0.034768923,0.000101889,0.03110273,0.02877902,0.085358931,0.017161448,0.01349069,0.014166089,0.002832337,0.178271143,0.005793462,0.018214079,0.007011233,0.000278441,0.000708166,0.013305661,0.006102877,0.010298727,0.009760267,0.008669652,0.000581824,0.004272144,0.009421671,0.021271712,8.44452E-05,0.00679148,0.000360278,0.003681517,0.003467307,0.008903751,0.007836612,0.015885478,0.017500859,0.006156022,0.001489202,8.75426E-05,0.001736506
0.019252235,3.90285E-05,0.006190246,0.002162843,0.004305205,0.001310422,0.008601337,0.004333492,0.001036823,0.001521376,0.001452392,0.018875093,0.000428045,9.68039E-05,0.000290145,0.00254232,0.512808904,0.002002927,0.006560049,0.001075784,0.000132296,0.002282531,0.001546994,0.001859089,9.14E-06,0.001592561,0.000151377,0.001556068,0.001799912,0.003964157,0.001042894,0.026420127,0.001629855,0.002219218,0.000481418,8.07255E-06,0.000470877
0.047392323,0.000341572,0.022070875,0.030854018,0.026788128,0.032523561,0.017113036,0.020785377,0.029542383,0.036712417,0.013392876,0.022733227,0.01021121,0.000199003,0.001060654,0.013102094,0.052112249,0.00754012,0.008772748,0.008908189,0.00411282,0.005609794,0.008943534,0.003717488,0.00037662,0.006988259,0.000989667,0.004502211,0.003759961,0.005116149,0.003632243,0.010111412,0.003656302,0.006084431,0.002778908,0.000154153,0.002319717
0.05131245,0.000495413,0.008230262,0.032996469,0.007381898,0.004743147,0.020744243,0.007025497,0.022270904,0.025712667,0.01206737,0.008837574,0.005147364,0.000310557,0.001061317,0.004486814,0.090462883,0.006392058,0.004973847,0.012039272,0.00315191,0.006464029,0.002758538,0.004341394,0.000459921,0.002605231,0.001206737,0.004378858,0.00412006,0.005580173,0.004608079,0.007684075,0.003785842,0.002244886,0.002148761,0.000134575,0.002340518
0.043501304,8.18977E-05,0.006844987,0.012003956,0.000344857,0.101141971,0.004972308,0.27496916,0.000973905,5.59984E-05,0.052159357,0.02642261,0.004055217,5.37818E-05,0.000863775,0.01932528,0.012832616,0.00269154,0.009431647,0.003770325,5.28485E-05,0.004601785,0.00954236,0.001069686,9.06474E-05,0.009269135,0.000293058,0.005186385,0.001876413,0.002465446,0.002531361,0.00850219,0.001096869,0.007537967,0.001272564,0.000157146,0.002113473
0.058318097,9.20631E-05,0.001636435,0.011525265,0.00012712,0.033917308,0.011989221,0.076572709,0.001632482,1.42516E-05,0.009676616,0.060685212,0.000551963,0.000148861,0.000842924,0.050266369,0.004214307,0.001589415,0.01523775,0.002283374,0.000188183,0.005779589,0.010724887,0.002439205,5.12849E-05,0.011375571,0.000366068,0.006856259,0.009835984,0.005594006,0.002666502,0.01780782,0.002204002,0.010611395,0.001518366,4.79561E-05,0.001150009
0.059206732,0.000210062,0.000285465,0.025640061,4.8303E-05,0.000966482,0.023348054,0.00838886,0.001851382,3.10319E-05,0.005953067,0.024345006,0.000135922,0.00035132,0.003814394,0.008503158,0.004116008,0.002555427,0.006229546,0.003894712,0.000381229,0.005859269,0.002647259,0.011908521,0.000148841,0.002792589,0.00043571,0.004637652,0.017213851,0.009475959,0.002986644,0.015529283,0.003578215,0.002865886,0.001624611,0.000220172,0.000945139
0.01744569,3.87311E-05,3.17671E-05,0.004287895,5.34222E-06,0.000101598,0.042930086,0.000124588,0.00057343,3.14809E-06,0.000205866,0.00120095,1.55497E-05,0.302514889,0.001375717,0.000957498,0.00137524,0.001365319,0.001959736,0.000711469,0.000200715,0.006150995,0.000262914,0.006270527,1.50727E-05,0.000496254,0.000141378,0.002433763,0.004885938,0.004805805,0.00408699,0.005964303,0.00361468,0.000310994,0.000657761,3.36751E-05,0.000332458
0.094615924,3.30654E-05,0.001182112,0.008712677,0.001015991,0.001946687,0.012858062,0.001614643,0.001089867,0.000519414,0.007986529,0.028144095,0.000199187,0.000201371,0.012906915,0.012155646,0.110487999,0.003061874,0.005763305,0.002351415,0.000347037,0.004583278,0.003937659,0.002518231,4.31935E-05,0.003195227,0.000188959,0.003237726,0.002393615,0.006300692,0.002949769,0.015111075,0.002117673,0.00340067,0.003269401,0.009802245,0.002255396
0.119154799,3.31145E-05,0.000162734,0.005844767,0.000152642,0.000865919,0.01051812,0.000610779,0.000874434,0.000105966,0.005703899,0.020452479,0.000140553,0.000181236,0.018513965,0.009041633,0.177475792,0.004592092,0.004317924,0.002151078,0.000181552,0.003779261,0.00304906,0.002107346,5.025E-05,0.002672921,0.000169988,0.004011273,0.002161695,0.003077549,0.002444798,0.007099755,0.001816253,0.002659885,0.006071207,0.006905378,0.003047483
0.177214752,3.42894E-05,0.000163768,0.009271502,0.000165092,0.000532478,0.01090402,0.000671489,0.000893907,7.73166E-05,0.003856959,0.011675597,0.000132524,0.000148808,0.027545354,0.007226717,0.014864376,0.009875339,0.004543805,0.002545489,0.00016165,0.004638862,0.003005417,0.002376426,3.05824E-05,0.002801931,7.86405E-05,0.005438241,0.001608423,0.00324531,0.003662476,0.003673861,0.001917689,0.002460759,0.011192766,0.004696188,0.004027346
0.030232682,2.56689E-05,0.023460119,0.006682027,0.029565214,0.001240379,0.009377646,0.003504266,0.006124656,0.016801673,0.003558851,0.021636082,0.000232644,0.000114814,0.000295347,0.002025367,0.024746578,0.009512021,0.002515705,0.002577789,0.002689975,0.002295277,0.001053043,0.003410636,2.99986E-05,0.001506423,0.000311042,0.00184901,0.002787006,0.003023825,0.000660819,0.052530743,0.003134851,0.002315766,0.000696926,3.36324E-05,0.000562473
0.023602033,0.00019629,0.130504496,0.023296568,0.193271271,0.021813816,0.011324023,0.012655732,0.013607241,0.09785558,0.004576116,0.014969564,0.001308973,0.000138213,0.00084166,0.008055755,0.010953954,0.031510796,0.005672141,0.010862563,0.00527596,0.003176201,0.005350244,0.003631134,0.000183909,0.004408639,0.0004367,0.002863983,0.001735993,0.002388341,0.002377086,0.002829092,0.003736707,0.003998727,0.001112683,0.000146542,0.002227393
0.021997345,0.000231421,0.14471011,0.024556284,0.216930189,0.018241137,0.011206508,0.011295246,0.010659365,0.090005147,0.004669981,0.010758378,0.001241872,0.000142682,0.000874074,0.007205801,0.00701478,0.03245985,0.004742607,0.011365536,0.003872736,0.003085298,0.004450937,0.003316485,0.000188453,0.003608622,0.000460039,0.002567813,0.001588653,0.002308369,0.002344565,0.002463662,0.003596012,0.003261374,0.001038474,0.000144083,0.00223948
0.073436882,0.000204937,0.00039296,0.048838783,0.000186061,0.093787192,0.018411497,0.002325645,0.002628148,8.80053E-05,0.007431669,0.040923208,0.001134018,0.000379477,0.002283726,0.037897933,0.003300812,0.00249283,0.015737263,0.006624668,0.000607702,0.010668745,0.015448733,0.003170153,7.67289E-05,0.014727285,0.000387567,0.007183097,0.006548184,0.004788323,0.002398942,0.00402275,0.003153483,0.011826542,0.002742873,0.00045449,0.002337902
0.097925237,9.61875E-05,0.000376413,0.028779989,0.000190677,0.160987048,0.013418392,0.002043406,0.001903062,2.90261E-05,0.002738952,0.062387263,0.000492363,0.000218313,0.002565721,0.059822005,0.005392986,0.001691079,0.021702099,0.002894426,0.000477232,0.008225655,0.023201729,0.002592586,4.12232E-05,0.021572254,0.000211983,0.00819138,0.005646656,0.003996183,0.002249677,0.003747917,0.002641529,0.016357438,0.002505971,0.000163503,0.002672099
0.109934752,0.00012505,0.000339522,0.042511716,0.000104287,0.088071342,0.016072193,0.001868904,0.001900284,3.09085E-05,0.005118073,0.036006535,0.00053559,0.000866146,0.011595885,0.037841934,0.004895815,0.002557857,0.014103957,0.005385396,0.00043036,0.007295826,0.01397065,0.003118457,7.69174E-05,0.013266596,0.000252223,0.006114696,0.005764792,0.004275049,0.003043899,0.003623375,0.002975004,0.01024346,0.002997418,0.00050303,0.004803089
0.178603098,9.06342E-05,0.000429492,0.045773751,0.000265779,0.060104981,0.030849112,0.001195596,0.001922711,0.000141055,0.005841825,0.026519083,0.000637297,0.000690371,0.002270142,0.025293683,0.003613121,0.002810681,0.01291456,0.00636338,0.000458887,0.009770532,0.010142663,0.00558564,9.47168E-05,0.009706843,0.000193516,0.007738407,0.008935636,0.009114046,0.002721272,0.006013907,0.004935686,0.007284011,0.002773734,0.000239854,0.002411401
0.097128268,8.25777E-05,0.00035208,0.021630436,0.000179813,0.169673909,0.013437243,0.002061831,0.001876793,3.80235E-05,0.002771362,0.063823312,0.000503013,0.000229447,0.002624202,0.06199383,0.005345494,0.001699447,0.022574638,0.003195135,0.000460926,0.00867821,0.023917941,0.002475591,5.1085E-05,0.022268853,0.000205356,0.008237022,0.005380905,0.004022654,0.00210566,0.003670283,0.002584872,0.016752108,0.002516662,0.00014237,0.002564554
0.112624293,0.00012008,0.000342668,0.034719687,9.56039E-05,0.099996004,0.016164795,0.001874212,0.001814591,2.11291E-05,0.004696723,0.040465543,0.000511282,0.001158962,0.012028725,0.042608785,0.004673502,0.002554736,0.01558636,0.005239804,0.000402289,0.007442458,0.015709997,0.003060161,7.51024E-05,0.015266914,0.000250829,0.006541648,0.005764684,0.004193391,0.003088193,0.003615375,0.003004932,0.011712625,0.003010999,0.000452288,0.004628315
0.032313028,7.99635E-05,0.000297939,0.007132721,0.00017327,0.000305342,0.004137646,0.00037313,0.000454457,9.54497E-06,0.015863834,0.001437199,0.000118338,0.000106748,0.001668032,0.000883591,0.0041955,0.002912774,0.000868008,0.004265627,0.000121357,0.001589919,0.000477248,0.001003585,0.000101488,0.000848723,9.71054E-05,0.001541707,0.002663825,0.001162733,0.001509761,0.001192731,0.000898883,0.000394558,0.001394539,0.013598657,0.001275032
0.059312506,5.74036E-05,0.000289615,0.006843027,0.000158151,0.000454124,0.005808061,0.000385616,0.000552901,7.34336E-06,0.008927019,0.002311099,9.68965E-05,0.000158599,0.003576844,0.001135713,0.003758905,0.003283826,0.001481568,0.002573042,0.000130748,0.002503191,0.000747411,0.001445478,5.83887E-05,0.001425418,9.2598E-05,0.002380144,0.003232243,0.002133246,0.001712705,0.002041454,0.001268431,0.00076971,0.00299233,0.006366604,0.001411089
0.073126269,5.56632E-05,0.000229504,0.009734427,0.000126741,0.000370589,0.007923659,0.000368876,0.000693221,1.70201E-05,0.007508433,0.002418888,8.59569E-05,0.00025027,0.005562147,0.001445103,0.002806068,0.004514929,0.001677925,0.002597438,0.00017855,0.002801573,0.000891896,0.001696015,3.88572E-05,0.001181987,6.57254E-05,0.002849422,0.003376402,0.002296536,0.002229419,0.002182962,0.001492845,0.000790525,0.003864098,0.004748929,0.001709931
0.035965918,6.87559E-05,0.000274932,0.007323005,0.000150238,0.00034854,0.005196699,0.000335265,0.000444945,3.00292E-05,0.013392016,0.001459712,0.000108856,0.000161773,0.001678156,0.000968167,0.003522572,0.003078817,0.000991879,0.00365514,0.000128173,0.001561244,0.000448973,0.001119686,4.67833E-05,0.000812711,7.95591E-05,0.001571406,0.002988912,0.001185604,0.001972863,0.001211147,0.000986478,0.00037976,0.001361293,0.011689782,0.001108242
0.060372441,4.00519E-05,0.000223847,0.005416345,0.000128783,0.000483314,0.006807159,0.00031337,0.000557006,6.80724E-06,0.005307587,0.002507913,7.32174E-05,0.000233742,0.003629366,0.001287439,0.002863947,0.003927776,0.001562024,0.001883151,0.000143902,0.00254187,0.000800642,0.001564082,3.45111E-05,0.001210818,4.70174E-05,0.002530789,0.003864453,0.0021218,0.001767111,0.002043675,0.001315459,0.000773255,0.003173993,0.003785774,0.001292267
0.075298686,4.99184E-05,0.000193032,0.011235281,0.000101551,0.000470154,0.010082873,0.000350071,0.000724781,2.02459E-05,0.005867875,0.002338238,7.09141E-05,0.000387992,0.005698945,0.001580678,0.002792966,0.004062458,0.001783351,0.002539304,0.000233524,0.003001424,0.000955412,0.001878581,6.38441E-05,0.001142231,5.81667E-05,0.002898909,0.003745594,0.002337488,0.001973383,0.002147455,0.001725077,0.000704963,0.00378405,0.003645114,0.00167248
0.044544059,0.000133057,0.000666369,0.060918879,0.000164556,0.000992221,0.048235064,0.001544904,0.001798345,6.15499E-06,0.004751837,0.003029887,0.000258691,0.00075272,0.001467604,0.002646105,0.003147013,0.003923628,0.003439918,0.00580597,0.000410755,0.007225421,0.001153156,0.009929093,0.000155866,0.001725933,0.000222304,0.00408221,0.003297086,0.004807594,0.003586733,0.004377831,0.009298568,0.000852467,0.001840705,0.001242404,0.001716519
0.05036089,0.000127969,0.00049835,0.04262301,0.000138456,0.001233337,0.031299561,0.001164185,0.001539582,1.80859E-05,0.004842007,0.00307278,0.000200617,0.000470082,0.001462375,0.003513073,0.003279628,0.003623261,0.002973384,0.003621437,0.000299557,0.005428812,0.0012113,0.006589197,0.000120522,0.001702811,0.000167333,0.003283276,0.003793025,0.004364631,0.002920646,0.00418286,0.005940688,0.001071932,0.001664663,0.001868776,0.001658432
0.051571607,0.000206953,0.000571241,0.059313184,0.00015785,0.000873058,0.044067319,0.001161506,0.002528423,1.90242E-05,0.007097067,0.003195043,0.000255028,0.000712123,0.001835067,0.002957754,0.005466896,0.004321586,0.003531052,0.00692482,0.000491288,0.007004774,0.001147624,0.008475809,0.000208752,0.001662821,0.000220064,0.003804846,0.004972266,0.005187188,0.00362463,0.004759914,0.007925392,0.000967151,0.001974664,0.001986747,0.002379571
0.046636072,0.000141053,0.000657166,0.063302887,0.000163378,0.001243704,0.04927935,0.001455589,0.001905336,9.3359E-06,0.005312128,0.00338264,0.00025552,0.000726374,0.00158142,0.003018337,0.003436423,0.003974658,0.003475391,0.007517633,0.000432902,0.006915467,0.001294443,0.009948214,0.000183268,0.001857032,0.000283324,0.004108811,0.003190037,0.004938489,0.00392189,0.004442062,0.008838257,0.000877778,0.001856829,0.001266841,0.001997883
0.051350066,0.000126806,0.000561776,0.047338835,0.000144033,0.001461544,0.034690412,0.001132964,0.001644496,1.06868E-05,0.005027436,0.003515011,0.000219638,0.000496698,0.001525027,0.003900215,0.003374646,0.003896227,0.003229178,0.004010114,0.000330973,0.005553165,0.001300125,0.006928416,0.000115482,0.001750088,0.000182474,0.003518041,0.004208538,0.004512076,0.002846844,0.004174563,0.006121481,0.001015249,0.001781351,0.001845153,0.001797461
0.051333293,0.000185278,0.000560922,0.065004786,0.000165465,0.000846603,0.046738823,0.001083288,0.002604336,1.57968E-05,0.006984076,0.003283332,0.000229991,0.00070229,0.001761481,0.003083061,0.005770932,0.003866744,0.003584543,0.006795585,0.000546196,0.006843243,0.001078201,0.008804996,0.000235882,0.001707397,0.000327717,0.003999009,0.004638112,0.005337457,0.003438891,0.004924597,0.007998822,0.001020101,0.001840733,0.00193364,0.002227889
0.040868087,0.000103127,0.001783321,0.036018166,0.000588458,0.008877472,0.052480562,0.001030684,0.028204626,8.38552E-06,0.002868142,0.00621117,0.000376024,0.000786032,0.001050544,0.005516643,0.002624962,0.005605353,0.005681705,0.005458827,0.015169113,0.007206987,0.002597893,0.01059209,4.47228E-05,0.002964649,0.000122399,0.003848954,0.005074417,0.004962904,0.003918686,0.006253098,0.008852021,0.001754192,0.002443717,0.000127695,0.001282543
0.044550947,0.000122176,0.000553207,0.026915411,0.000202805,0.007558775,0.018884619,0.000763739,0.1297141,2.63165E-05,0.003075561,0.004839775,0.000225426,0.000265629,0.001095775,0.004294071,0.002289089,0.002800637,0.003216998,0.002996835,0.072263693,0.003569415,0.002103305,0.003707269,0.000126095,0.00227789,0.000146365,0.002603543,0.003618801,0.003849266,0.002173744,0.00406439,0.003448695,0.001353565,0.00205336,0.000113329,0.001114812
0.053424911,0.00014972,0.000584087,0.034811558,0.000180272,0.008477895,0.025218023,0.000888918,0.109771498,1.34098E-05,0.005701514,0.005537417,0.000328056,0.00038999,0.001391163,0.005270051,0.002852416,0.003214895,0.0039646,0.004413206,0.063961141,0.004653753,0.002482886,0.004900244,0.000136172,0.002475559,0.000218981,0.003115497,0.004493665,0.004238602,0.002653205,0.004343392,0.004292379,0.001419227,0.002360401,0.000184281,0.001497335
0.041922496,8.68118E-05,0.001674594,0.035179926,0.000520584,0.011546964,0.051801873,0.001075636,0.029645855,1.00112E-05,0.003194301,0.007324223,0.000405026,0.000807907,0.001041598,0.006515458,0.002518399,0.003409971,0.006190665,0.0055857,0.016171299,0.007365412,0.003020248,0.01041598,5.83512E-05,0.00337293,0.000108264,0.004078007,0.004865892,0.004954563,0.004170682,0.00607811,0.008207786,0.001984228,0.002700889,0.000129002,0.001322628
0.048738043,0.000119992,0.000544569,0.029788788,0.000133219,0.012086929,0.023978871,0.000870177,0.126655231,9.09387E-06,0.003892411,0.006525498,0.000285925,0.000349228,0.001308454,0.006047185,0.002465146,0.002462784,0.004182942,0.003492045,0.07182855,0.004477489,0.002880275,0.004457175,0.000114795,0.002877441,0.000159438,0.00298704,0.003455669,0.003958312,0.002995425,0.004029055,0.003985475,0.00172063,0.002283033,0.000134282,0.001362545
0.055737689,0.000135466,0.000585516,0.036642349,0.000177663,0.010198373,0.031611478,0.000895008,0.097071444,1.3241E-05,0.006156797,0.006247447,0.000312692,0.000509126,0.001471212,0.006160289,0.003077598,0.002709322,0.00469126,0.004902389,0.057683686,0.00563443,0.002729111,0.005908855,0.000116696,0.002779165,0.000219132,0.003483124,0.004510542,0.004537024,0.004026734,0.004552156,0.00493862,0.00177852,0.002517982,0.000198616,0.001650038
0.044134466,8.23775E-05,0.001045941,0.031210786,0.000426981,0.015864163,0.039691581,0.002467658,0.001498594,0.000314699,0.007889482,0.013159669,0.000403142,0.000594557,0.001177124,0.011159475,0.002929057,0.003628702,0.006876408,0.00801065,0.000346014,0.00863751,0.004545152,0.008438901,5.47303E-05,0.005873348,0.000123707,0.005168626,0.004901322,0.004459953,0.004305213,0.006590484,0.006463956,0.003650707,0.002346772,0.000551817,0.001418614
0.05405785,9.50936E-05,0.001185544,0.029512796,0.000878585,0.012578688,0.028286421,0.002954152,0.001687213,0.000179414,0.006793274,0.012058799,0.000552075,0.000336485,0.001473884,0.011763676,0.003793902,0.002671931,0.005938495,0.003785922,0.00057535,0.006372867,0.004176936,0.005960041,5.50612E-05,0.005149418,0.000142441,0.004506638,0.004636711,0.00423346,0.003277604,0.006100221,0.004949921,0.003989808,0.002594925,0.000307225,0.00155222
0.073607185,0.000163521,0.001156164,0.034034409,0.001238239,0.016067588,0.027411902,0.002671406,0.003175579,0.000684863,0.007378557,0.015364509,0.000517782,0.000435289,0.002236954,0.014887136,0.00399151,0.003053514,0.007132961,0.007034346,0.002172467,0.006907256,0.00545378,0.005612904,9.92434E-05,0.006305933,0.000209374,0.005045291,0.005065809,0.004858738,0.004980804,0.00515584,0.004742954,0.005887185,0.002656331,0.000351958,0.002522959
0.051554212,9.14242E-05,0.001320716,0.030711588,0.000826216,0.0236415,0.040205146,0.002721853,0.001580264,0.000528319,0.008210383,0.016940508,0.000535924,0.000574274,0.001286412,0.016628047,0.003402924,0.004253897,0.008103262,0.009176891,0.000381716,0.009053104,0.006321865,0.007748083,6.84468E-05,0.007423972,0.00015,0.005535131,0.004129625,0.004209561,0.005005841,0.005361991,0.006280117,0.005030761,0.002297742,0.000565698,0.001715701
